time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-05-27T13:28:12.040Z,38.8068352,-122.793663,0.86,0.87,md,7,149,0.001709,0.02,nc,nc72807176,2017-05-27T13:44:01.306Z,"4km NW of The Geysers, California",earthquake,0.44,0.73,,1,automatic,nc,nc
2017-05-27T13:26:53.710Z,43.9157,-66.1064,15.72,2.2,ml,,204,1.251,0.78,us,us10008vv9,2017-05-28T05:05:06.040Z,"9km N of Yarmouth, Canada",earthquake,5.9,8.6,0.181,4,reviewed,us,us
2017-05-27T13:25:54.297Z,62.3943,-152.0203,117.8,1.4,ml,,,,0.64,ak,ak16131994,2017-05-27T13:30:11.067Z,"99km W of Talkeetna, Alaska",earthquake,,1.5,,,automatic,ak,ak
2017-05-27T13:20:14.068Z,61.5755,-149.9597,38.6,1.1,ml,,,,0.42,ak,ak16131992,2017-05-27T13:23:23.051Z,"6km N of Big Lake, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-05-27T13:07:11.420Z,38.8216667,-122.8050003,2.47,0.38,md,10,89,0.004323,0.03,nc,nc72807171,2017-05-27T14:03:03.353Z,"6km NW of The Geysers, California",earthquake,0.44,0.93,0.11,2,automatic,nc,nc
2017-05-27T12:58:45.400Z,12.8851,-90.0539,38.08,4,mb,,184,1.129,1.02,us,us10008vsq,2017-05-28T06:01:45.040Z,"82km SSW of Acajutla, El Salvador",earthquake,5,18.1,0.164,10,reviewed,us,us
2017-05-27T12:56:58.630Z,19.0051,-64.0753,25,2.88,md,3,346,1.3943,0.27,pr,pr2017147012,2017-05-28T16:48:46.223Z,"86km NE of Road Town, British Virgin Islands",earthquake,5.63,23.63,0.43,2,reviewed,pr,pr
2017-05-27T12:50:50.879Z,60.7663,-139.7269,11.2,0.9,ml,,,,0.27,ak,ak16131989,2017-05-27T12:55:40.966Z,"120km W of Haines Junction, Canada",earthquake,,0.3,,,automatic,ak,ak
2017-05-27T12:47:35.503Z,63.5588,-147.6314,1.4,2.1,ml,,,,0.62,ak,ak16131978,2017-05-27T12:52:26.758Z,"68km ENE of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-27T12:46:22.719Z,59.769,-136.6971,0,1.7,ml,,,,0.77,ak,ak16131975,2017-05-27T12:52:27.033Z,"85km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-27T12:45:45.450Z,33.6055,-116.7191667,13.3,0.41,ml,24,49,0.03931,0.1,ci,ci37655439,2017-05-30T17:08:46.636Z,"7km NW of Anza, CA",earthquake,0.18,0.36,0.054,10,reviewed,ci,ci
2017-05-27T12:38:15.970Z,38.7919998,-122.7570038,1.1,1.06,md,15,61,0.0181,0.02,nc,nc72807161,2017-05-27T13:03:02.977Z,"1km N of The Geysers, California",earthquake,0.22,0.49,0.09,5,automatic,nc,nc
2017-05-27T12:37:26.920Z,36.965,-121.4526667,2.04,1.3,md,31,65,0.04345,0.09,nc,nc72807156,2017-06-01T02:44:02.771Z,"11km ESE of Gilroy, California",earthquake,0.2,0.64,0.184,25,reviewed,nc,nc
2017-05-27T12:24:31.099Z,38.48,-118.2247,8.6,-0.2,ml,4,126.42,0.072,0.0655,nn,nn00590383,2017-05-28T02:36:59.706Z,"35km E of Hawthorne, Nevada",earthquake,,5.3,0.37,3,reviewed,nn,nn
2017-05-27T12:18:23.262Z,59.8862,-136.7029,4.6,1.9,ml,,,,0.46,ak,ak16131915,2017-05-27T12:24:53.329Z,"91km WNW of Skagway, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-05-27T12:17:57.075Z,61.3548,-146.8889,25,1.5,ml,,,,0.77,ak,ak16131913,2017-05-27T12:20:58.438Z,"38km NW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-05-27T12:15:48.080Z,6.8397,-73.0499,151.19,4.7,mb,,39,0.941,0.91,us,us10008vse,2017-05-27T13:51:50.945Z,"16km S of Piedecuesta, Colombia",earthquake,7.7,9.3,0.039,194,reviewed,us,us
2017-05-27T12:08:48.946Z,59.7449,-136.6079,1.3,1.4,ml,,,,0.59,ak,ak16131911,2017-05-27T12:16:12.888Z,"79km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-27T11:59:40.050Z,36.8275,138.3968,1.64,4.6,mb,,124,0.321,0.51,us,us10008vsc,2017-06-02T05:06:54.343Z,"3km SE of Iiyama, Japan",earthquake,4,4.6,0.088,38,reviewed,us,us
2017-05-27T11:52:03.928Z,65.2397,-146.9439,6.4,2.3,ml,,,,0.78,ak,ak16131903,2017-05-27T12:08:43.964Z,"56km NNE of Badger, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-27T11:49:31.559Z,61.8821,-149.3702,45,1,ml,,,,0.29,ak,ak16131902,2017-05-27T23:28:45.422Z,"16km NNW of Fishhook, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-05-27T11:49:26.950Z,38.4661667,-112.7906667,2.62,0.22,md,7,187,0.05601,0.04,uu,uu60198127,2017-05-31T22:00:34.730Z,"20km ENE of Milford, Utah",earthquake,0.64,1.96,0.428,3,reviewed,uu,uu
2017-05-27T11:41:32.700Z,33.4878333,-116.7893333,4.73,0.13,ml,22,60,0.08874,0.13,ci,ci37655431,2017-05-30T17:05:29.088Z,"9km NE of Aguanga, CA",earthquake,0.2,1.15,0.089,5,reviewed,ci,ci
2017-05-27T11:35:05.319Z,64.841,-149.1511,18.1,0.7,ml,,,,0.48,ak,ak16131898,2017-05-27T11:41:32.038Z,"29km N of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-05-27T11:31:40.140Z,32.9368333,-117.8211667,22.83,2.84,ml,65,145,0.4541,0.23,ci,ci37655423,2017-05-31T03:54:16.318Z,"50km WSW of Carlsbad, CA",earthquake,0.31,0.81,0.128,25,reviewed,ci,ci
2017-05-27T11:30:17.467Z,59.9795,-149.1218,13.5,1.3,ml,,,,0.34,ak,ak16131897,2017-05-28T00:01:31.150Z,"22km SE of Seward, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-05-27T11:25:01.852Z,61.5575,-141.0903,0,1.1,ml,,,,0.41,ak,ak16131895,2017-05-27T11:32:41.242Z,"178km E of Chitina, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-05-27T11:14:07.653Z,39.9832,-119.9203,9,0.4,ml,5,184.05,0.083,0.1346,nn,nn00590428,2017-05-28T02:38:06.524Z,"33km N of Cold Springs, Nevada",earthquake,,3.1,0,1,reviewed,nn,nn
2017-05-27T11:12:19.230Z,41.35,-122.1405,0.79,1.15,md,9,87,0.07705,0.03,nc,nc72807146,2017-05-30T18:34:02.338Z,"10km N of McCloud, California",earthquake,0.29,2.21,0.134,8,reviewed,nc,nc
2017-05-27T11:05:50.120Z,35.6683333,-121.117,5.52,1.73,md,50,124,0.07023,0.09,nc,nc72807141,2017-06-01T02:16:03.734Z,"7km ENE of San Simeon, California",earthquake,0.21,0.55,0.241,42,reviewed,nc,nc
2017-05-27T11:04:00.400Z,35.6668333,-121.119,5.18,1.33,md,22,127,0.06925,0.05,nc,nc72807136,2017-05-31T19:33:03.967Z,"6km ENE of San Simeon, California",earthquake,0.19,0.44,0.242,11,reviewed,nc,nc
2017-05-27T10:58:44.926Z,61.5256,-141.1582,0,1.4,ml,,,,0.45,ak,ak16131888,2017-05-27T11:05:21.230Z,"174km E of Chitina, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-27T10:56:21.090Z,18.7701,-64.316,8,2.26,md,3,341,1.0715,0.11,pr,pr2017147011,2017-05-28T20:59:54.277Z,"50km NE of Road Town, British Virgin Islands",earthquake,8.22,8.24,0.2,3,reviewed,pr,pr
2017-05-27T10:50:27.940Z,33.6081667,-116.7188333,13.04,0.58,ml,31,67,0.04045,0.12,ci,ci37655391,2017-05-27T14:42:26.132Z,"7km NW of Anza, CA",earthquake,0.21,0.32,0.125,20,reviewed,ci,ci
2017-05-27T10:48:28.987Z,56.3679,-155.9086,33.7,3.4,ml,,,,0.71,ak,ak16131881,2017-05-27T10:51:15.043Z,"63km NNW of Chirikof Island, Alaska",earthquake,,3.8,,,automatic,ak,ak
2017-05-27T10:47:49.700Z,45.7401667,-112.1666667,5.94,0.32,ml,4,170,0.215,0.08,mb,mb80211859,2017-05-30T18:07:06.360Z,"15km SSW of Whitehall, Montana",earthquake,0.78,6.35,,0,reviewed,mb,mb
2017-05-27T10:47:24.290Z,36.6095,-121.1461667,6.47,1.47,md,21,73,0.04942,0.07,nc,nc72807131,2017-06-01T19:18:02.473Z,"26km NE of Soledad, California",earthquake,0.33,0.63,0.295,22,reviewed,nc,nc
2017-05-27T10:47:13.760Z,19.1066,-64.1428,52,2.33,md,3,344,1.3919,0.16,pr,pr2017147010,2017-05-28T20:59:30.787Z,"91km NNE of Road Town, British Virgin Islands",earthquake,6.76,10.81,0.01,3,reviewed,pr,pr
2017-05-27T10:45:42.115Z,38.4159,-118.9116,8,0.6,ml,8,135.08,0.359,0.0887,nn,nn00590427,2017-05-28T02:38:04.565Z,"27km WSW of Hawthorne, Nevada",earthquake,,3.6,0,1,reviewed,nn,nn
2017-05-27T10:45:12.130Z,44.4188333,-110.5976667,3,1.34,md,7,82,0.01944,0.09,uu,uu60198122,2017-05-31T22:00:01.230Z,"18km ESE of Old Faithful Geyser, Wyoming",earthquake,0.4,0.86,0.216,3,reviewed,uu,uu
2017-05-27T10:41:39.140Z,38.8926667,-122.8978333,2.59,1.01,md,30,133,0.03374,0.03,nc,nc72807126,2017-06-01T00:00:03.733Z,"10km SSW of Kelseyville, California",earthquake,0.27,0.49,0.04,8,reviewed,nc,nc
2017-05-27T10:27:52.960Z,34.0076667,-116.9663333,10.94,0.8,ml,20,94,0.04659,0.14,ci,ci37655383,2017-05-27T14:42:46.133Z,"8km ESE of Yucaipa, CA",earthquake,0.29,0.92,0.115,22,reviewed,ci,ci
2017-05-27T10:23:38.270Z,34.0105,-116.965,12.36,0.71,ml,26,123,0.04357,0.13,ci,ci37655375,2017-05-30T16:53:36.911Z,"8km ESE of Yucaipa, CA",earthquake,0.2,0.56,0.147,8,reviewed,ci,ci
2017-05-27T10:21:01.268Z,62.1196,-151.1153,64.9,1.8,ml,,,,0.5,ak,ak16131876,2017-05-27T10:27:08.520Z,"57km WSW of Talkeetna, Alaska",earthquake,,1.3,,,automatic,ak,ak
2017-05-27T10:13:14.679Z,38.4143,-118.9124,7.3,0.6,ml,9,88.79,0.359,0.1872,nn,nn00590425,2017-05-28T02:38:02.550Z,"27km WSW of Hawthorne, Nevada",earthquake,,3.1,0.24,4,reviewed,nn,nn
2017-05-27T10:07:21.660Z,17.8931,-65.642,13,2.29,md,4,260,0.2228,0.08,pr,pr2017147009,2017-05-28T20:59:07.388Z,"27km SE of El Negro, Puerto Rico",earthquake,0.88,0.51,0.2,3,reviewed,pr,pr
2017-05-27T10:06:51.470Z,37.6225,-118.8645,4.52,0.38,md,12,96,0.003711,0.06,nc,nc72807111,2017-05-30T17:14:01.834Z,"9km ESE of Mammoth Lakes, California",earthquake,0.5,0.38,0.212,10,reviewed,nc,nc
2017-05-27T10:02:33.710Z,18.558,-64.2176,47,2.53,md,3,350,1.0939,0.13,pr,pr2017147008,2017-05-28T20:58:46.756Z,"44km ENE of Road Town, British Virgin Islands",earthquake,6.41,2.25,0.37,2,reviewed,pr,pr
2017-05-27T09:59:10.200Z,19.0833,-64.187,66,2.48,md,3,343,1.3424,0.23,pr,pr2017147006,2017-05-28T20:58:22.681Z,"86km NNE of Road Town, British Virgin Islands",earthquake,9.95,11.29,0.1,3,reviewed,pr,pr
2017-05-27T09:58:39.550Z,34.0076667,-116.9656667,11.85,0.76,ml,40,72,0.04633,0.13,ci,ci37655367,2017-05-30T16:46:41.484Z,"8km ESE of Yucaipa, CA",earthquake,0.16,0.51,0.097,9,reviewed,ci,ci
2017-05-27T09:56:14.920Z,38.815,-122.8215,3.35,0.27,md,4,183,0.008572,0.01,nc,nc72807106,2017-05-31T23:40:03.644Z,"7km NW of The Geysers, California",earthquake,0.97,1.12,,1,reviewed,nc,nc
2017-05-27T09:54:01.920Z,18.8655,-64.61,18,2.1,md,3,327,0.8739,0.05,pr,pr2017147004,2017-05-28T20:58:00.350Z,"49km N of Road Town, British Virgin Islands",earthquake,4.3,8.44,0.07,3,reviewed,pr,pr
2017-05-27T09:52:06.180Z,-5.5839,154.2254,163.81,4.4,mb,,120,13.699,0.49,us,us10008vrx,2017-05-27T10:14:56.040Z,"161km WNW of Arawa, Papua New Guinea",earthquake,14.3,8.6,0.098,30,reviewed,us,us
2017-05-27T09:48:16.280Z,19.2063,-64.0531,40,3.3,md,10,328,1.5229,0.25,pr,pr2017147001,2017-05-28T20:57:29.592Z,"105km NE of Road Town, British Virgin Islands",earthquake,5.15,17.51,0.4,6,reviewed,pr,pr
2017-05-27T09:43:11.430Z,17.799,-67.1936,24,1.62,md,3,336,0.2238,0.25,pr,pr2017147007,2017-05-28T20:57:03.880Z,"19km S of Pole Ojea, Puerto Rico",earthquake,5.83,4.43,0.04,2,reviewed,pr,pr
2017-05-27T09:36:23.010Z,64.5971,-17.8707,10,4.2,mb,,134,1.494,1.07,us,us10008vrn,2017-05-27T09:59:09.040Z,"121km S of Akureyri, Iceland",earthquake,7.4,1.9,0.091,34,reviewed,us,us
2017-05-27T09:24:16.220Z,38.838501,-122.847168,1.39,0.46,md,11,119,0.009123,0.01,nc,nc72807101,2017-05-27T10:16:03.464Z,"10km W of Cobb, California",earthquake,0.35,0.65,0.13,2,automatic,nc,nc
2017-05-27T09:23:34.870Z,33.4886667,-116.791,5.11,1,ml,46,37,0.08871,0.19,ci,ci37655351,2017-05-27T14:44:44.770Z,"9km NE of Aguanga, CA",earthquake,0.19,1.05,0.163,26,reviewed,ci,ci
2017-05-27T09:18:54.105Z,59.8438,-136.8123,0,2,ml,,,,0.89,ak,ak16131823,2017-05-27T09:26:11.078Z,"94km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-27T09:15:53.953Z,59.7386,-136.439,1,2.5,ml,,,,0.87,ak,ak16131819,2017-05-27T09:44:51.841Z,"70km WNW of Skagway, Alaska",earthquake,,0,,,reviewed,ak,ak
2017-05-27T09:15:09.450Z,40.8598333,-111.5921667,9.95,0.81,md,8,143,0.1207,0.07,uu,uu60198107,2017-05-31T21:59:27.670Z,"12km N of Summit Park, Utah",earthquake,0.65,1.38,0.106,6,reviewed,uu,uu
2017-05-27T09:10:26.200Z,46.7046667,-119.7346667,14.77,0.58,ml,12,125,0.09361,0.19,uw,uw61287636,2017-05-27T19:26:18.130Z,"13km ESE of Mattawa, Washington",earthquake,0.62,1.15,0.136,6,reviewed,uw,uw
2017-05-27T09:09:06.240Z,33.4915,-116.7906667,4.36,0.51,ml,20,61,0.08614,0.12,ci,ci37655343,2017-05-27T14:44:49.350Z,"9km NE of Aguanga, CA",earthquake,0.17,0.46,0.107,20,reviewed,ci,ci
2017-05-27T09:01:02.728Z,60.2032,-153.2643,154.8,3.5,ml,,,,0.49,ak,ak16131541,2017-05-27T09:36:01.809Z,"42km SW of Redoubt Volcano, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-05-27T08:54:44.290Z,38.8110008,-122.8281631,1.42,0.39,md,6,114,0.002273,0.01,nc,nc72807091,2017-05-27T09:24:01.348Z,"7km WNW of The Geysers, California",earthquake,0.53,1.42,0.11,2,automatic,nc,nc
2017-05-27T08:53:25.143Z,38.3978,-118.8823,9.7,0.9,ml,11,86.87,0.109,0.1975,nn,nn00590376,2017-05-28T02:36:58.021Z,"26km WSW of Hawthorne, Nevada",earthquake,,1.6,0.31,5,reviewed,nn,nn
2017-05-27T08:46:38.830Z,17.0301,-61.1929,7.64,4,mb,,214,0.62,0.59,us,us10008vpl,2017-05-27T08:58:20.040Z,"61km E of Parham, Antigua and Barbuda",earthquake,4.2,4.3,0.367,2,reviewed,us,us
2017-05-27T08:45:57.200Z,36.0373333,-117.3621667,3.61,1.01,ml,22,72,0.1048,0.17,ci,ci37655335,2017-05-30T22:01:29.221Z,"30km N of Searles Valley, CA",earthquake,0.24,0.73,0.101,12,reviewed,ci,ci
2017-05-27T08:43:23.410Z,38.4048,-118.9173,8.1,1,ml,11,73.32,0.13,0.1598,nn,nn00590423,2017-05-28T02:38:01.326Z,"28km WSW of Hawthorne, Nevada",earthquake,,3.4,0.34,5,reviewed,nn,nn
2017-05-27T08:29:00.620Z,38.47,-112.7863333,0.72,0.13,md,6,186,0.05998,0.04,uu,uu60198082,2017-05-31T21:58:54.280Z,"21km ENE of Milford, Utah",earthquake,0.69,5.6,0.401,3,reviewed,uu,uu
2017-05-27T08:25:59.283Z,59.7598,-151.4791,35,1.2,ml,,,,0.16,ak,ak16131488,2017-05-27T08:38:28.805Z,"10km WNW of Fritz Creek, Alaska",earthquake,,2.2,,,automatic,ak,ak
2017-05-27T08:24:26.510Z,44.3608333,-114.0236667,1.03,1.37,ml,6,85,0.025,0.11,mb,mb80211654,2017-05-27T14:12:23.240Z,"23km SE of Challis, Idaho",earthquake,0.43,0.65,0.264,6,reviewed,mb,mb
2017-05-27T08:17:35.871Z,38.3705,-118.901,9.2,0.6,ml,11,91.59,0.322,0.1739,nn,nn00590417,2017-05-28T02:37:59.421Z,"29km SW of Hawthorne, Nevada",earthquake,,7.6,0.37,4,reviewed,nn,nn
2017-05-27T08:17:29.700Z,18.883,-155.2571667,11.824,2.95,ml,34,255,0.3332,0.09,hv,hv61772536,2017-05-30T20:49:39.810Z,"42km SSE of Pahala, Hawaii",earthquake,1.01,0.71,0.156,39,reviewed,hv,hv
2017-05-27T08:17:10.250Z,19.4676667,-155.4411667,6.08,0.88,md,8,77,0.05788,0.08,hv,hv61772531,2017-05-30T23:00:52.380Z,"21km W of Volcano, Hawaii",earthquake,0.46,2.47,0.01,4,reviewed,hv,hv
2017-05-27T08:10:18.280Z,19.5181,-66.323,35,3.36,md,8,291,1.4554,0.37,pr,pr2017147005,2017-05-28T20:56:38.833Z,"116km N of Brenas, Puerto Rico",earthquake,3.39,30.1,0.12,2,reviewed,pr,pr
2017-05-27T08:02:14.700Z,18.741,-65.4833,54,2.29,md,4,269,0.4777,0.14,pr,pr2017147003,2017-05-28T20:56:10.990Z,"47km NNE of Luquillo, Puerto Rico",earthquake,3.76,4.56,0.4,3,reviewed,pr,pr
2017-05-27T07:58:16.470Z,38.809,-122.8223333,2.31,0.11,md,17,72,0.005349,0.04,nc,nc72807081,2017-05-31T23:34:02.637Z,"6km WNW of The Geysers, California",earthquake,0.22,0.43,0.143,3,reviewed,nc,nc
2017-05-27T07:53:14.510Z,38.7668343,-122.7229996,0.53,0.66,md,7,120,0.007844,0.02,nc,nc72807076,2017-05-27T08:31:02.234Z,"3km ESE of The Geysers, California",earthquake,0.53,0.67,0.17,4,automatic,nc,nc
2017-05-27T07:51:55.140Z,38.759,-122.7071667,1.55,1,md,19,68,0.01104,0.07,nc,nc72807071,2017-05-31T23:12:02.587Z,"4km ESE of The Geysers, California",earthquake,0.23,0.43,0.249,6,reviewed,nc,nc
2017-05-27T07:51:44.113Z,59.8078,-136.5583,0,1.1,ml,,,,0.88,ak,ak16131484,2017-05-27T07:57:16.001Z,"80km WNW of Skagway, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-05-27T07:50:32.630Z,38.7676667,-122.7211667,0.86,2.67,md,68,24,0.006379,0.08,nc,nc72807061,2017-05-30T23:49:02.746Z,"3km ESE of The Geysers, California",earthquake,0.12,0.16,0.175,67,reviewed,nc,nc
2017-05-27T07:44:39.470Z,17.9396,-64.9196,22,2.38,md,3,266,0.5167,0.28,pr,pr2017147002,2017-05-28T20:55:48.434Z,"31km NW of Christiansted, U.S. Virgin Islands",earthquake,4.21,22.99,0.21,2,reviewed,pr,pr
2017-05-27T07:38:41.030Z,-45.7446,-75.6282,10,5.1,mwr,,136,2.493,1.17,us,us10008vpd,2017-05-27T07:56:04.040Z,"221km W of Puerto Chacabuco, Chile",earthquake,9.2,1.9,0.075,17,reviewed,us,us
2017-05-27T07:38:35.826Z,59.6751,-136.8189,6.7,1.6,ml,,,,0.85,ak,ak16131483,2017-05-27T07:42:13.598Z,"88km WNW of Skagway, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-05-27T07:37:36.921Z,61.151,-147.3057,5.2,1.4,ml,,,,0.42,ak,ak16131482,2017-05-27T07:40:32.039Z,"51km W of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-27T07:29:23.980Z,33.6721667,-116.723,14.16,0.39,ml,22,85,0.03959,0.12,ci,ci37655327,2017-05-30T16:19:37.437Z,"8km S of Idyllwild, CA",earthquake,0.26,0.42,0.167,6,reviewed,ci,ci
2017-05-27T07:26:42.773Z,36.8664,-115.9911,9.7,-0.3,ml,14,159.02,0.084,0.2114,nn,nn00590416,2017-05-28T02:37:57.596Z,"68km E of Beatty, Nevada",earthquake,,1.9,0.94,5,reviewed,nn,nn
2017-05-27T07:24:01.237Z,36.8599,-115.9798,10.2,0.4,ml,26,110.12,0.09,0.1395,nn,nn00590372,2017-05-28T02:36:55.795Z,"69km E of Beatty, Nevada",earthquake,,1.2,0.21,14,reviewed,nn,nn
2017-05-27T07:22:21.440Z,38.4783333,-112.869,5.73,-0.07,md,5,149,0.01684,0.11,uu,uu60198062,2017-05-31T22:13:37.800Z,"15km NE of Milford, Utah",earthquake,1.47,1.24,0.536,2,reviewed,uu,uu
2017-05-27T07:11:11.725Z,38.4023,-118.9418,7,0.8,ml,14,56.65,0.362,0.1516,nn,nn00590371,2017-05-28T02:36:52.785Z,"30km WSW of Hawthorne, Nevada",earthquake,,2.8,0.38,3,reviewed,nn,nn
2017-05-27T07:06:06.210Z,38.4706667,-112.7918333,1.13,-0.27,md,5,185,0.05588,0.02,uu,uu60198057,2017-05-30T21:50:05.100Z,"20km ENE of Milford, Utah",earthquake,0.91,31.61,0.411,2,reviewed,uu,uu
2017-05-27T07:04:54.950Z,37.542,-118.83,-0.17,0.74,md,17,191,0.04795,0.07,nc,nc72807056,2017-05-30T23:31:02.709Z,"17km SE of Mammoth Lakes, California",earthquake,0.75,1.81,0.222,16,reviewed,nc,nc
2017-05-27T07:03:50.090Z,19.7822,-109.2195,10,4.5,mb,,203,3.942,1.07,us,us10008vp6,2017-05-27T15:57:36.773Z,"216km ENE of Socorro Island, Mexico",earthquake,10.8,2,0.062,77,reviewed,us,us
2017-05-27T07:00:44.780Z,18.24,-68.0445,108,3.43,md,11,329,0.5835,0.38,pr,pr2017147000,2017-05-28T20:21:43.149Z,"53km SE of Punta Cana, Dominican Republic",earthquake,3.66,1.6,0.38,10,reviewed,pr,pr
2017-05-27T06:59:12.320Z,38.4698333,-112.8026667,4.51,1.67,ml,13,101,0.0474,0.1,uu,uu60198052,2017-05-31T21:54:43.940Z,"19km ENE of Milford, Utah",earthquake,0.54,0.82,0.072,2,reviewed,uu,uu
2017-05-27T06:53:54.149Z,61.7252,-148.1788,13.7,1,ml,,,,0.46,ak,ak16131432,2017-05-27T06:56:46.597Z,"36km ESE of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-05-27T06:53:21.490Z,19.7911,-109.3369,10,4.7,mb,,170,3.916,1.01,us,us10008vp4,2017-05-27T15:56:13.755Z,"206km NE of Socorro Island, Mexico",earthquake,9.6,1.9,0.06,83,reviewed,us,us
2017-05-27T06:51:48.161Z,39.4214,-119.9268,5,0,ml,11,93,0.112,0.1155,nn,nn00590415,2017-05-28T02:37:55.395Z,"10km S of Mogul, Nevada",earthquake,,6.3,0.53,5,reviewed,nn,nn
2017-05-27T06:45:57.850Z,37.8666667,-122.2131667,8.08,1.18,md,32,61,0.0126,0.07,nc,nc72807051,2017-05-31T16:56:02.601Z,"3km WSW of Orinda, California",earthquake,0.24,0.21,0.143,20,reviewed,nc,nc
2017-05-27T06:42:52.892Z,37.8077,-116.1926,8.6,1.6,ml,20,150.37,0.388,0.1537,nn,nn00590367,2017-05-28T02:36:50.913Z,"45km SSE of Warm Springs, Nevada",earthquake,,4.3,0.26,10,reviewed,nn,nn
2017-05-27T06:42:38.120Z,33.9801667,-116.9216667,7.03,0.63,ml,17,86,0.07043,0.14,ci,ci37655311,2017-06-01T20:36:23.592Z,"7km NW of Banning, CA",earthquake,0.26,0.77,0.158,9,reviewed,ci,ci
2017-05-27T06:38:57.940Z,33.9858333,-116.8545,12.04,1.5,ml,56,35,0.06266,0.18,ci,ci37655303,2017-05-27T14:45:52.880Z,"7km NNE of Banning, CA",earthquake,0.19,0.59,0.132,27,reviewed,ci,ci
2017-05-27T06:32:48.665Z,64.7048,-147.9087,10.1,0.8,ml,,,,0.38,ak,ak16131429,2017-05-27T06:40:53.991Z,"16km SSE of Ester, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-05-27T06:26:52.500Z,33.6695,-116.7053333,15.8,0.88,ml,27,87,0.04221,0.1,ci,ci37655295,2017-05-27T14:45:17.794Z,"8km S of Idyllwild, CA",earthquake,0.21,0.32,0.204,24,reviewed,ci,ci
2017-05-27T06:09:46.099Z,63.3558,-151.481,1,0.3,ml,,,,0.68,ak,ak16131428,2017-05-27T08:57:34.622Z,"126km W of Cantwell, Alaska",earthquake,,0,,,reviewed,ak,ak
2017-05-27T06:08:53.390Z,43.8333333,-111.0186667,7.15,0.6,ml,8,160,0.086,0.13,mb,mb80211649,2017-05-27T14:04:42.020Z,"14km NNE of Driggs, Idaho",earthquake,0.53,0.84,0.322,4,reviewed,mb,mb
2017-05-27T06:06:12.149Z,37.1861,-117.351,7.7,1.3,ml,24,106.73,0.135,0.2091,nn,nn00590365,2017-05-28T02:36:47.473Z,"58km S of Goldfield, Nevada",earthquake,,1.7,0.25,10,reviewed,nn,nn
2017-05-27T06:00:35.650Z,34.2156667,-117.5703333,11.93,0.63,ml,17,54,0.05856,0.1,ci,ci37655279,2017-05-30T16:13:49.659Z,"8km SW of Lytle Creek, CA",earthquake,0.23,0.44,0.092,7,reviewed,ci,ci
2017-05-27T05:59:54.868Z,63.4643,-146.2273,0,1.4,ml,,,,0.67,ak,ak16131426,2017-05-27T06:05:35.880Z,"67km SW of Deltana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-27T05:57:01.178Z,59.7435,-136.703,1.1,1.5,ml,,,,0.89,ak,ak16131424,2017-05-27T06:02:12.801Z,"84km WNW of Skagway, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-05-27T05:50:32.310Z,32.2461667,-115.3296667,2.2,2.18,ml,24,130,0.1741,0.2,ci,ci37655263,2017-05-30T19:17:55.050Z,"15km W of Alberto Oviedo Mota, B.C., MX",earthquake,0.35,1,0.113,25,reviewed,ci,ci
2017-05-27T05:48:39.460Z,37.3863333,-118.4723333,12.4,1.7,md,24,97,0.0551,0.07,nc,nc72807041,2017-05-31T06:41:02.289Z,"3km NNW of West Bishop, California",earthquake,0.37,0.88,0.114,20,reviewed,nc,nc
2017-05-27T05:47:09.080Z,37.3766667,-118.4666667,13.31,1.69,md,18,159,0.08046,0.08,nc,nc72807046,2017-05-30T18:08:02.284Z,"2km NNW of West Bishop, California",earthquake,0.5,0.44,0.226,14,reviewed,nc,nc
2017-05-27T05:45:07.060Z,33.687,-116.7186667,15.35,0.65,ml,28,86,0.02439,0.16,ci,ci37655255,2017-05-27T14:46:21.115Z,"6km S of Idyllwild, CA",earthquake,0.31,0.47,0.189,20,reviewed,ci,ci
